"Municipality_code","Order","Municipality_description","Province_code","Province_initials","nschools","Students_grade_1","Classes_grade_1","Students_per_class_1","Students_grade_2","Classes_grade_2","Students_per_class_2","Students_grade_3","Classes_grade_3","Students_per_class_3","Students_grade_4","Classes_grade_4","Students_per_class_4","Students_grade_5","Classes_grade_5","Students_per_class_5","Students_grade_6","Classes_grade_6","Students_per_class_6","Students_grade_7","Classes_grade_7","Students_per_class_7","Students_grade_8","Classes_grade_8","Students_per_class_8","Students_grade_9","Classes_grade_9","Students_per_class_9","Students_grade_10","Classes_grade_10","Students_per_class_10","Students_grade_11","Classes_grade_11","Students_per_class_11","Students_grade_12","Classes_grade_12","Students_per_class_12","Students_grade_13","Classes_grade_13","Students_per_class_13","Tot_Students","Tot_Classes","Students_per_class_Tot","Availability","Inner_area"
"087056","Primary","Mazzarrone",87,"CT",3,44,3,14.6666666666667,47,3,15.6666666666667,48,3,16,46,3,15.3333333333333,33,2,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,14,15.5714285714286,1,1
"087057","High","Maniace",87,"CT",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,17,24,1,24,31,2,15.5,24,2,12,31,2,15.5,144,9,16,1,1
"087057","Middle","Maniace",87,"CT",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,19,33,2,16.5,59,3,19.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,7,18.5714285714286,1,1
"087057","Primary","Maniace",87,"CT",1,43,2,21.5,40,2,20,42,2,21,37,2,18.5,46,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,10,20.8,1,1
"087058","Middle","Ragalna",87,"CT",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,14.5,21,1,21,31,2,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,5,16.2,1,1
"087058","Primary","Ragalna",87,"CT",2,25,1,25,33,2,16.5,27,2,13.5,32,2,16,29,2,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,9,16.2222222222222,0.666666666666667,1
"088001","Middle","Acate",88,"RG",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,4,25.5,104,5,20.8,104,5,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,14,22.1428571428571,1,1
"088001","Primary","Acate",88,"RG",2,92,4,23,81,5,16.2,97,5,19.4,94,5,18.8,103,5,20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,24,19.4583333333333,1,1
"088002","High","Chiaramonte Gulfi",88,"RG",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,3,17.3333333333333,62,3,20.6666666666667,34,2,17,30,2,15,26,2,13,204,12,17,1,1
"088002","Middle","Chiaramonte Gulfi",88,"RG",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3,20,67,3,22.3333333333333,57,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,9,20.4444444444444,1,1
"088002","Primary","Chiaramonte Gulfi",88,"RG",3,56,3,18.6666666666667,66,4,16.5,44,3,14.6666666666667,59,3,19.6666666666667,54,4,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,17,16.4117647058824,1,1
"088003","High","Comiso",88,"RG",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,12,24.0833333333333,234,12,19.5,252,12,21,218,12,18.1666666666667,184,11,16.7272727272727,1177,59,19.9491525423729,0.6,1
"088003","Middle","Comiso",88,"RG",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,14,22.2142857142857,316,14,22.5714285714286,318,14,22.7142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,42,22.5,1,1
"088003","Primary","Comiso",88,"RG",5,311,15,20.7333333333333,288,14,20.5714285714286,318,16,19.875,311,15,20.7333333333333,287,14,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1515,74,20.472972972973,0.714285714285714,1
"088004","Middle","Giarratana",88,"RG",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,18,29,2,14.5,22,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,4,17.25,1,1
"088004","Primary","Giarratana",88,"RG",1,23,1,23,19,1,19,18,1,18,27,2,13.5,32,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,7,17,1,1
"088005","High","Ispica",88,"RG",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,15,21.4666666666667,207,10,20.7,250,13,19.2307692307692,183,11,16.6363636363636,233,12,19.4166666666667,1195,61,19.5901639344262,1,1
"088005","Middle","Ispica",88,"RG",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,6,20.8333333333333,165,7,23.5714285714286,160,7,22.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,20,22.5,1,1
"088005","Primary","Ispica",88,"RG",4,134,8,16.75,126,6,21,135,7,19.2857142857143,137,7,19.5714285714286,116,6,19.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,34,19.0588235294118,1,1
"088006","High","Modica",88,"RG",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,35,23.5142857142857,691,36,19.1944444444444,673,36,18.6944444444444,649,38,17.0789473684211,690,39,17.6923076923077,3526,184,19.1630434782609,0.846153846153846,1
"088006","Middle","Modica",88,"RG",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,27,22.5185185185185,599,26,23.0384615384615,586,27,21.7037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1793,80,22.4125,1,1
"088006","Primary","Modica",88,"RG",16,451,23,19.6086956521739,489,23,21.2608695652174,523,26,20.1153846153846,538,27,19.9259259259259,516,25,20.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2517,124,20.2983870967742,0.842105263157895,1
"088007","Middle","Monterosso Almo",88,"RG",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,13,27,2,13.5,20,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,5,14.6,1,1
"088007","Primary","Monterosso Almo",88,"RG",1,18,1,18,16,1,16,13,1,13,21,1,21,22,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,5,18,1,1
"088008","High","Pozzallo",88,"RG",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,6,22.5,140,8,17.5,146,9,16.2222222222222,130,10,13,163,10,16.3,714,43,16.6046511627907,1,1
"088008","Middle","Pozzallo",88,"RG",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,9,21.3333333333333,231,11,21,183,9,20.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,29,20.8965517241379,1,1
"088008","Primary","Pozzallo",88,"RG",5,190,12,15.8333333333333,205,12,17.0833333333333,195,11,17.7272727272727,228,11,20.7272727272727,206,11,18.7272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,57,17.9649122807018,0.833333333333333,1
"088009","High","Ragusa",88,"RG",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062,43,24.6976744186047,960,45,21.3333333333333,879,44,19.9772727272727,812,42,19.3333333333333,794,45,17.6444444444444,4507,219,20.5799086757991,0.714285714285714,0
"088009","Middle","Ragusa",88,"RG",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721,31,23.258064516129,733,32,22.90625,683,31,22.0322580645161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137,94,22.7340425531915,0.833333333333333,0
"088009","Primary","Ragusa",88,"RG",14,580,29,20,643,31,20.741935483871,622,32,19.4375,642,30,21.4,624,31,20.1290322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3111,153,20.3333333333333,0.777777777777778,0
"088010","High","Santa Croce Camerina",88,"RG",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,30,13,1,13,20,1,20,12,1,12,6,1,6,81,5,16.2,1,1
"088010","Middle","Santa Croce Camerina",88,"RG",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,4,24,104,4,26,96,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,12,24.6666666666667,1,1
"088010","Primary","Santa Croce Camerina",88,"RG",2,92,5,18.4,105,5,21,99,5,19.8,101,5,20.2,88,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,24,20.2083333333333,1,1
"088011","High","Scicli",88,"RG",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,11,24.2727272727273,187,10,18.7,183,10,18.3,197,11,17.9090909090909,201,12,16.75,1035,54,19.1666666666667,1,1
"088011","Middle","Scicli",88,"RG",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,13,20,286,13,22,288,13,22.1538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834,39,21.3846153846154,1,1
"088011","Primary","Scicli",88,"RG",6,285,13,21.9230769230769,248,13,19.0769230769231,245,12,20.4166666666667,249,12,20.75,314,14,22.4285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,64,20.953125,1,1
"088012","High","Vittoria",88,"RG",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,36,23.4444444444444,556,29,19.1724137931034,531,27,19.6666666666667,514,26,19.7692307692308,441,24,18.375,2886,142,20.3239436619718,1,1
"088012","Middle","Vittoria",88,"RG",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758,33,22.969696969697,692,31,22.3225806451613,686,31,22.1290322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2136,95,22.4842105263158,1,1
"088012","Primary","Vittoria",88,"RG",12,674,32,21.0625,695,35,19.8571428571429,663,32,20.71875,669,34,19.6764705882353,690,32,21.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3391,165,20.5515151515152,0.857142857142857,1
"089001","High","Augusta",89,"SR",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,22,17.6363636363636,359,20,17.95,348,19,18.3157894736842,301,17,17.7058823529412,299,18,16.6111111111111,1695,96,17.65625,0.777777777777778,1
"089001","Middle","Augusta",89,"SR",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,15,18.2,353,18,19.6111111111111,329,16,20.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955,49,19.4897959183673,1,1
"089001","Primary","Augusta",89,"SR",8,277,15,18.4666666666667,283,15,18.8666666666667,283,14,20.2142857142857,306,16,19.125,282,16,17.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431,76,18.8289473684211,0.888888888888889,1
"089002","High","Avola",89,"SR",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,16,20.375,292,17,17.1764705882353,286,16,17.875,271,15,18.0666666666667,215,14,15.3571428571429,1390,78,17.8205128205128,1,1
"089002","Middle","Avola",89,"SR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,16,20.25,329,16,20.5625,287,13,22.0769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940,45,20.8888888888889,1,1
"089002","Primary","Avola",89,"SR",7,290,16,18.125,265,14,18.9285714285714,262,13,20.1538461538462,294,14,21,283,14,20.2142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1394,71,19.6338028169014,0.875,1
"089003","Middle","Buccheri",89,"SR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,16,12,1,12,11,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,13,1,1
"089003","Primary","Buccheri",89,"SR",1,14,1,14,17,1,17,14,1,14,14,1,14,9,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,5,13.6,1,1
"089004","Middle","Buscemi",89,"SR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,9,1,9,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,8,1,1
"089005","High","Canicattini Bagni",89,"SR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,20.5,44,2,22,41,2,20.5,32,2,16,32,2,16,190,10,19,1,1
"089005","Middle","Canicattini Bagni",89,"SR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,3,23,58,3,19.3333333333333,70,4,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,10,19.7,1,1
"089005","Primary","Canicattini Bagni",89,"SR",2,63,4,15.75,52,3,17.3333333333333,61,4,15.25,56,3,18.6666666666667,52,3,17.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,17,16.7058823529412,1,1
"089006","High","Carlentini",89,"SR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,3,24.6666666666667,46,2,23,79,4,19.75,54,3,18,47,3,15.6666666666667,300,15,20,1,1
"089006","Middle","Carlentini",89,"SR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,9,18.1111111111111,155,8,19.375,180,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,26,19.1538461538462,1,1
"089006","Primary","Carlentini",89,"SR",5,147,7,21,140,7,20,150,8,18.75,159,8,19.875,135,7,19.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731,37,19.7567567567568,1,1
"089007","Middle","Cassaro",89,"SR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,9,1,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,4.66666666666667,1,1
"089008","Middle","Ferla",89,"SR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,19,23,1,23,19,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,3,20.3333333333333,1,1
"089008","Primary","Ferla",89,"SR",1,20,1,20,20,1,20,31,2,15.5,15,1,15,21,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,6,17.8333333333333,1,1
"089009","High","Floridia",89,"SR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,8,21.625,140,7,20,137,6,22.8333333333333,134,7,19.1428571428571,98,5,19.6,682,33,20.6666666666667,1,0
"089009","Middle","Floridia",89,"SR",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,13,19.4615384615385,256,13,19.6923076923077,228,11,20.7272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,37,19.9189189189189,1,0
"089009","Primary","Floridia",89,"SR",5,218,10,21.8,266,13,20.4615384615385,252,12,21,259,12,21.5833333333333,225,11,20.4545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220,58,21.0344827586207,0.833333333333333,0
"089010","High","Francofonte",89,"SR",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,6,17.8333333333333,83,5,16.6,55,4,13.75,81,6,13.5,85,5,17,411,26,15.8076923076923,1,1
"089010","Middle","Francofonte",89,"SR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,5,23,114,5,22.8,96,5,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,15,21.6666666666667,1,1
"089010","Primary","Francofonte",89,"SR",2,105,5,21,107,5,21.4,101,4,25.25,102,5,20.4,92,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,23,22.0434782608696,0.666666666666667,1
"089011","High","Lentini",89,"SR",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,25,22,447,26,17.1923076923077,459,26,17.6538461538462,458,25,18.32,422,24,17.5833333333333,2336,126,18.5396825396825,1,1
"089011","Middle","Lentini",89,"SR",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,11,21.9090909090909,233,11,21.1818181818182,214,10,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,32,21.5,1,1
"089011","Primary","Lentini",89,"SR",4,166,8,20.75,168,10,16.8,191,9,21.2222222222222,186,9,20.6666666666667,213,11,19.3636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924,47,19.6595744680851,1,1
"089012","Middle","Melilli",89,"SR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,6,17,106,6,17.6666666666667,99,6,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,18,17.0555555555556,1,1
"089012","Primary","Melilli",89,"SR",5,104,6,17.3333333333333,120,7,17.1428571428571,120,6,20,122,7,17.4285714285714,126,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,33,17.9393939393939,1,1
"089013","High","Noto",89,"SR",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,9,21.4444444444444,189,10,18.9,211,13,16.2307692307692,163,13,12.5384615384615,142,11,12.9090909090909,898,56,16.0357142857143,0.777777777777778,1
"089013","Middle","Noto",89,"SR",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,12,20.8333333333333,236,13,18.1538461538462,249,13,19.1538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,38,19.3421052631579,1,1
"089013","Primary","Noto",89,"SR",3,195,9,21.6666666666667,190,11,17.2727272727273,226,12,18.8333333333333,230,12,19.1666666666667,216,11,19.6363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1057,55,19.2181818181818,0.5,1
"089014","High","Pachino",89,"SR",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,11,23.6363636363636,318,13,24.4615384615385,299,15,19.9333333333333,239,14,17.0714285714286,218,15,14.5333333333333,1334,68,19.6176470588235,1,1
"089014","Middle","Pachino",89,"SR",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,11,22.4545454545455,267,12,22.25,240,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754,35,21.5428571428571,1,1
"089014","Primary","Pachino",89,"SR",5,220,12,18.3333333333333,193,10,19.3,207,11,18.8181818181818,195,10,19.5,208,11,18.9090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023,54,18.9444444444444,1,1
"089015","High","Palazzolo Acreide",89,"SR",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,9,12.5555555555556,113,7,16.1428571428571,111,8,13.875,142,9,15.7777777777778,110,10,11,589,43,13.6976744186047,1,1
"089015","Middle","Palazzolo Acreide",89,"SR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,4,21.5,101,5,20.2,85,4,21.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,13,20.9230769230769,1,1
"089015","Primary","Palazzolo Acreide",89,"SR",2,73,4,18.25,75,4,18.75,78,4,19.5,74,3,24.6666666666667,89,4,22.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,19,20.4736842105263,1,1
"089016","High","Rosolini",89,"SR",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,11,20.3636363636364,170,9,18.8888888888889,201,11,18.2727272727273,171,11,15.5454545454545,196,12,16.3333333333333,962,54,17.8148148148148,0.714285714285714,1
"089016","Middle","Rosolini",89,"SR",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,12,17.75,250,12,20.8333333333333,224,11,20.3636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,35,19.6285714285714,1,1
"089016","Primary","Rosolini",89,"SR",5,197,10,19.7,244,11,22.1818181818182,208,10,20.8,208,9,23.1111111111111,233,11,21.1818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090,51,21.3725490196078,1,1
"089017","High","Siracusa",89,"SR",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1883,91,20.6923076923077,1667,88,18.9431818181818,1601,88,18.1931818181818,1362,78,17.4615384615385,1389,84,16.5357142857143,7902,429,18.4195804195804,0.807692307692308,0
